sub_begin_time|sub_end_time|text|class
00:18:21|00:18:24|series was going to help educate people|A
00:18:22|00:18:26|I reached out to a company that takes|A
00:18:24|00:18:29|online internet security seriously and|A
00:18:26|00:18:31|that is expressvpn they were all in they|A
00:18:29|00:18:32|decided to sponsor this video series and|A
00:18:31|00:18:34|helped make it happen if you're not|A
00:18:32|00:18:36|using a VPN you seriously need to|A
00:18:34|00:18:38|consider it your internet connection|A
00:18:36|00:18:40|right now is broadcasting your IP|A
00:18:38|00:18:42|address which is the way people track|A
00:18:40|00:18:44|you online check this out when I go to|A
00:18:42|00:18:45|this website it tests everything that my|A
00:18:44|00:18:47|internet connection is leaking and you|A
00:18:45|00:18:48|can see my IP address which I've masked|A
00:18:47|00:18:51|here because I don't want you to see it|A
00:18:48|00:18:53|but you can also see where I'm at your|A
00:18:51|00:18:55|internet connection is doing this right|A
00:18:53|00:18:57|now here's how expressvpn works it's a|A
00:18:55|00:18:59|Virtual Private Network you just turn it|A
00:18:57|00:19:01|on with one click my internet traffic is|A
00:18:59|00:19:02|now encrypted in going through one of|A
00:19:01|00:19:04|the expressvpn servers located|A
00:19:02|00:19:06|throughout the world so people can no|A
00:19:04|00:19:08|longer figure out where I'm located I|A
00:19:06|00:19:10|protect myself online with expressvpn|A
00:19:08|00:19:12|and if you want that same protection you|A
00:19:10|00:19:14|can get that by going to expressvpn comm|A
00:19:12|00:19:16|slash smarter you can download|A
00:19:14|00:19:17|expressvpn today if you get 12 months|A
00:19:16|00:19:19|you get an additional three months for|A
00:19:17|00:19:21|free that brings the cost down to less|A
00:19:19|00:19:22|than seven bucks a month if you're super|A
00:19:21|00:19:24|smart and you understand that like|A
00:19:22|00:19:27|technical stuff behind all this go do a|A
00:19:24|00:19:28|DNS leak test it's gonna pass it's the|A
00:19:27|00:19:31|fastest one I've ever tested the tech|A
00:19:28|00:19:32|radar said this is the number one VPN|A
00:19:31|00:19:34|there's a 30-day money-back guarantee|A
00:19:32|00:19:35|which I'm confident you're not going to|A
00:19:34|00:19:37|use because I feel comforted knowing|A
00:19:35|00:19:39|that my personal information is|A
00:19:37|00:19:42|protected on the Internet expressvpn|A
00:19:39|00:19:43|dot-com / smarter you can protect your|A
00:19:42|00:19:45|internet connection|A
00:19:43|00:19:47|right now next up Twitter and Facebook|A
00:19:45|00:19:48|they were awesome they let me set up|NA
00:19:47|00:19:50|cameras in the building they also let me|NA
00:19:48|00:19:52|talk to some of the engineers in charge|NA
00:19:50|00:19:54|of building these countermeasures it is|NA
00:19:52|00:19:56|a fascinating discussion I hope you'll|NA
00:19:54|00:19:59|join me as we continue this algorithm|NA
00:19:56|00:20:00|manipulation series I think this is|NA
00:19:59|00:20:01|super important stuff if there's someone|NA
00:20:00|00:20:03|that you think could benefit from|NA
00:20:01|00:20:05|knowing that this is how the internet|NA
00:20:03|00:20:07|actually works please pass this video|NA
00:20:05|00:20:09|along to them also consider subscribing|NA
00:20:07|00:20:11|if you feel like this earned it this is|NA
00:20:09|00:20:13|a ton of work and I hope it brings value|NA
00:20:11|00:20:15|to your life that's it|NA
00:20:13|00:20:18|I'm Destin you're getting smarter every|NA
00:20:15|00:20:18|day have a good one </st>|NA
