sub_begin_time|sub_end_time|text|class
00:08:05|00:08:09|the weight of the of his grease against|NA
00:08:07|00:08:11|"the skids<font color=""#E5E5E5""> do you throw Michael Moore</font>"|NA
00:08:09|00:08:13|"over the top<font color=""#E5E5E5""> of the bridge most people</font>"|NA
00:08:11|00:08:14|"say no<font color=""#E5E5E5""> most</font><font color=""#CCCCCC""> people say</font><font color=""#E5E5E5""> there's a moral</font>"|NA
00:08:13|00:08:16|"<font color=""#CCCCCC"">difference between me throwing a switch</font>"|NA
00:08:14|00:08:18|"and me pushing<font color=""#CCCCCC""> somebody physically off a</font>"|NA
00:08:16|00:08:20|"bridge to their doom that's<font color=""#CCCCCC""> a moral</font>"|NA
00:08:18|00:08:22|"intuition<font color=""#E5E5E5""> but can you justify it the</font>"|NA
00:08:20|00:08:25|answer is probably not and what this|NA
00:08:22|00:08:27|"demonstrates<font color=""#CCCCCC""> is</font><font color=""#E5E5E5""> that most people's moral</font>"|NA
00:08:25|00:08:28|"intuition is not<font color=""#E5E5E5""> necessarily a thought</font>"|NA
00:08:27|00:08:31|through logic and let's give another|NA
00:08:28|00:08:33|"<font color=""#CCCCCC"">example okay</font><font color=""#E5E5E5""> we can give all sorts of</font>"|NA
00:08:31|00:08:34|"<font color=""#E5E5E5"">these thought</font><font color=""#CCCCCC""> experiments proving that</font>"|NA
00:08:33|00:08:36|"<font color=""#E5E5E5"">the moral intuition goes the other way</font>"|NA
00:08:34|00:08:38|"so<font color=""#E5E5E5""> for example let's say</font><font color=""#CCCCCC""> that</font><font color=""#E5E5E5""> instead</font><font color=""#CCCCCC""> of</font>"|NA
00:08:36|00:08:41|"<font color=""#E5E5E5"">a</font><font color=""#CCCCCC""> five-year-old and a box of</font><font color=""#E5E5E5""> 1000 random</font>"|NA
00:08:38|00:08:42|"viable embryos<font color=""#E5E5E5""> it was a box of two</font>"|NA
00:08:41|00:08:44|"embryos<font color=""#CCCCCC""> and they were your children</font>"|NA
00:08:42|00:08:46|"<font color=""#CCCCCC"">right you were infertile and</font><font color=""#E5E5E5""> your wife</font>"|NA
00:08:44|00:08:47|"<font color=""#CCCCCC"">was infertile but somehow</font><font color=""#E5E5E5""> through a</font>"|NA
00:08:46|00:08:50|"miracle<font color=""#CCCCCC""> they've created two</font><font color=""#E5E5E5""> embryos that</font>"|NA
00:08:47|00:08:51|"<font color=""#E5E5E5"">are your children your only possibility</font>"|NA
00:08:50|00:08:52|"of having<font color=""#CCCCCC""> children</font><font color=""#E5E5E5""> and</font><font color=""#CCCCCC""> they're viable so</font>"|NA
00:08:51|00:08:53|"we know that<font color=""#CCCCCC""> they</font><font color=""#E5E5E5""> will implant in</font>"|NA
00:08:52|00:08:56|"fine right that's the<font color=""#CCCCCC""> premise of</font><font color=""#E5E5E5""> his</font>"|NA
00:08:53|00:08:57|"question so do you save the embryos<font color=""#CCCCCC""> you</font>"|NA
00:08:56|00:08:59|"just save the five year old<font color=""#E5E5E5""> the random</font>"|NA
00:08:57|00:09:00|"five year old<font color=""#E5E5E5""> a lot</font><font color=""#CCCCCC""> of</font><font color=""#E5E5E5""> people would say</font>"|NA
00:08:59|00:09:02|save the embryos now because they're|NA
00:09:00|00:09:05|"<font color=""#E5E5E5"">your</font><font color=""#CCCCCC""> children</font><font color=""#E5E5E5""> that's a moral intuition</font>"|NA
00:09:02|00:09:06|"<font color=""#E5E5E5"">doesn't make it right</font><font color=""#CCCCCC""> I</font><font color=""#E5E5E5""> assume Tomlinson</font>"|NA
00:09:05|00:09:07|"would say no<font color=""#CCCCCC""> just because you had a</font>"|NA
00:09:06|00:09:09|moral feeling one way or another doesn't|NA
00:09:07|00:09:12|"mean that the feeling<font color=""#E5E5E5""> is justified</font><font color=""#CCCCCC""> and</font>"|NA
00:09:09|00:09:13|"let's<font color=""#E5E5E5""> make it even</font><font color=""#CCCCCC""> easier okay let's say</font>"|NA
00:09:12|00:09:15|"<font color=""#E5E5E5"">that you have</font><font color=""#CCCCCC""> your five-year-old right</font>"|NA
00:09:13|00:09:16|"it's your child<font color=""#CCCCCC""> and it's a</font><font color=""#E5E5E5""> five-year-old</font>"|NA
00:09:15|00:09:17|"<font color=""#CCCCCC"">now</font><font color=""#E5E5E5""> right it's my daughter and she's</font>"|NA
00:09:16|00:09:19|"three and<font color=""#CCCCCC""> a half years old</font><font color=""#E5E5E5""> and in the</font>"|NA
00:09:17|00:09:22|"next room there are<font color=""#E5E5E5""> a hundred screaming</font>"|NA
00:09:19|00:09:24|"adults and I can<font color=""#E5E5E5""> only save one right who</font>"|NA
00:09:22|00:09:25|"do I save my three and<font color=""#CCCCCC""> a half year old</font>"|NA
00:09:24|00:09:26|"<font color=""#E5E5E5"">or the hundred screaming adults most</font>"|NA
00:09:25|00:09:28|"<font color=""#E5E5E5"">parents would say they would save their</font>"|NA
00:09:26|00:09:30|"three and a half year old<font color=""#E5E5E5""> does that make</font>"|NA
00:09:28|00:09:32|"that a<font color=""#E5E5E5""> moral choice okay this is the</font>"|NA
00:09:30|00:09:34|"premise<font color=""#E5E5E5""> of every 24 episode ever all</font>"|NA
00:09:32|00:09:36|"right it's<font color=""#E5E5E5""> always Kim Bauer that idiot</font>"|NA
00:09:34|00:09:37|"<font color=""#E5E5E5"">getting captured</font><font color=""#CCCCCC""> and then</font><font color=""#E5E5E5""> Jack has to</font>"|NA
00:09:36|00:09:38|"decide<font color=""#E5E5E5""> whether to save the entire city</font>"|NA
00:09:37|00:09:41|"<font color=""#E5E5E5"">of Los Angeles or is dumbass daughter</font>"|NA
00:09:38|00:09:43|"right it's it's<font color=""#CCCCCC""> like</font><font color=""#E5E5E5""> the it's the</font>"|NA
00:09:41|00:09:45|"<font color=""#E5E5E5"">premise to every ticking bomb thriller</font>"|NA
00:09:43|00:09:47|"is do you<font color=""#E5E5E5""> see I mean it's it's</font>"|NA
00:09:45|00:09:49|"<font color=""#CCCCCC"">spider-man right</font><font color=""#E5E5E5""> Mary Jane is falling</font>"|NA
00:09:47|00:09:50|"off and<font color=""#E5E5E5""> spider-man has to save Mary Jane</font>"|NA
00:09:49|00:09:52|"or he can save the<font color=""#E5E5E5""> bus full</font><font color=""#CCCCCC""> of screaming</font>"|NA
00:09:50|00:09:53|"children<font color=""#E5E5E5""> which does he choose</font><font color=""#CCCCCC""> and</font>"|NA
00:09:52|00:09:55|"naturally the producers allow<font color=""#E5E5E5""> them to</font>"|NA
00:09:53|00:09:57|"get<font color=""#E5E5E5""> away with saving both but his</font>"|NA
00:09:55|00:10:00|tendency is to save Mary Jane right does|NA
00:09:57|00:10:01|"that<font color=""#CCCCCC""> make it immoral</font><font color=""#E5E5E5""> does that is that a</font>"|NA
00:10:00|00:10:02|"moral<font color=""#E5E5E5""> decision or is it just a moral</font>"|NA
00:10:01|00:10:03|"impetus so just because<font color=""#E5E5E5""> you feel like</font>"|NA
00:10:02|00:10:04|"<font color=""#E5E5E5"">you want</font><font color=""#CCCCCC""> to save the five-year-old that</font>"|NA
00:10:03|00:10:05|"doesn't necessarily mean<font color=""#E5E5E5""> that you're</font>"|NA
00:10:04|00:10:07|correct|NA
00:10:05|00:10:09|"<font color=""#E5E5E5"">okay second point on this stupid</font>"|NA
00:10:07|00:10:12|"hypothetical<font color=""#E5E5E5""> it doesn't actually reveal</font>"|NA
00:10:09|00:10:14|"the value of embryonic life<font color=""#E5E5E5""> so we can</font>"|NA
00:10:12|00:10:16|"<font color=""#CCCCCC"">agree with Tomlinson</font><font color=""#E5E5E5""> that you should</font>"|NA
00:10:14|00:10:17|"save the<font color=""#CCCCCC""> five-year-old's rather than the</font>"|NA
00:10:16|00:10:18|"box of embryos on a moral level<font color=""#E5E5E5""> and</font>"|NA
00:10:17|00:10:20|"still<font color=""#E5E5E5""> that would not admit that</font>"|NA
00:10:18|00:10:21|"embryonic<font color=""#E5E5E5""> life is meaningless it would</font>"|NA
00:10:20|00:10:22|"just<font color=""#E5E5E5""> mean that you care</font><font color=""#CCCCCC""> more about the</font>"|NA
00:10:21|00:10:24|"<font color=""#CCCCCC"">five-year-old</font><font color=""#E5E5E5""> life than you care about</font>"|NA
00:10:22|00:10:26|"<font color=""#E5E5E5"">the embryonic life whether they're</font>"|NA
00:10:24|00:10:28|"viable<font color=""#E5E5E5""> or not in fact</font><font color=""#CCCCCC""> we can</font><font color=""#E5E5E5""> imagine a</font>"|NA
00:10:26|00:10:29|counter scenario where you care more|NA
00:10:28|00:10:30|"<font color=""#CCCCCC"">about the embryonic life than the</font>"|NA
00:10:29|00:10:32|"<font color=""#E5E5E5"">five-year-old so let's take a sci-fi</font>"|NA
00:10:30|00:10:34|"scenario since Tomlinson<font color=""#E5E5E5""> is a sci-fi</font>"|NA
00:10:32|00:10:36|"writer<font color=""#CCCCCC""> let's take the the sort of</font>"|NA
00:10:34|00:10:38|"<font color=""#E5E5E5"">Battlestar Galactica scenario okay</font>"|NA
00:10:36|00:10:41|"the fate of<font color=""#E5E5E5""> humanity rests on this one</font>"|NA
00:10:38|00:10:43|"box full of<font color=""#CCCCCC""> 1000 embryos that</font><font color=""#E5E5E5""> have males</font>"|NA
00:10:41|00:10:45|"and females in<font color=""#E5E5E5""> them and now there's a</font>"|NA
00:10:43|00:10:47|"fire<font color=""#E5E5E5""> on your spaceship and you can save</font>"|NA
00:10:45|00:10:49|"of<font color=""#E5E5E5""> screaming five-year-old the only</font>"|NA
00:10:47|00:10:50|"child<font color=""#CCCCCC""> or right it's just you</font><font color=""#E5E5E5""> and</font><font color=""#CCCCCC""> the</font>"|NA
00:10:49|00:10:52|"<font color=""#CCCCCC"">five-year-old</font><font color=""#E5E5E5""> there are no other people</font>"|NA
00:10:50|00:10:53|"alive right<font color=""#E5E5E5""> is that's the end of</font><font color=""#CCCCCC""> the</font>"|NA
00:10:52|00:10:56|"sort<font color=""#CCCCCC""> of the</font><font color=""#E5E5E5""> human story</font><font color=""#CCCCCC""> you can save</font>"|NA
00:10:53|00:10:57|"those<font color=""#E5E5E5""> 1000 embryos and you can and you</font>"|NA
00:10:56|00:10:59|"<font color=""#CCCCCC"">can ensure that</font><font color=""#E5E5E5""> they</font><font color=""#CCCCCC""> are</font><font color=""#E5E5E5""> born</font><font color=""#CCCCCC""> from</font>"|NA
00:10:57|00:11:01|"artificial wombs and<font color=""#CCCCCC""> they will live and</font>"|NA
00:10:59|00:11:02|"<font color=""#E5E5E5"">create a new human species</font><font color=""#CCCCCC""> or you can</font>"|NA
00:11:01|00:11:04|"save this one<font color=""#CCCCCC""> five-year-old</font><font color=""#E5E5E5""> you can both</font>"|NA
00:11:02|00:11:06|"die alone in<font color=""#CCCCCC""> the middle</font><font color=""#E5E5E5""> of space which</font>"|NA
00:11:04|00:11:08|"do<font color=""#CCCCCC""> you do</font><font color=""#E5E5E5""> right</font>"|NA
00:11:06|00:11:09|"again every sci-fi<font color=""#E5E5E5""> movie ever says you</font>"|NA
00:11:08|00:11:11|"<font color=""#E5E5E5"">saved the box of embryos</font><font color=""#CCCCCC""> does</font><font color=""#E5E5E5""> that mean</font>"|NA
00:11:09|00:11:13|"that the<font color=""#CCCCCC""> five-year-old is no longer a</font>"|NA
00:11:11|00:11:15|"human<font color=""#E5E5E5""> life right cuz what he's doing is</font>"|NA
00:11:13|00:11:16|"he's creating a false binary and<font color=""#E5E5E5""> then</font>"|NA
00:11:15|00:11:17|"saying whichever one you choose<font color=""#E5E5E5""> the</font>"|NA
00:11:16|00:11:19|"<font color=""#E5E5E5"">other</font><font color=""#CCCCCC""> ones not a human life I'm just</font>"|NA
00:11:17|00:11:20|"<font color=""#CCCCCC"">giving you a bunch</font><font color=""#E5E5E5""> of false binaries and</font>"|NA
00:11:19|00:11:22|"then said<font color=""#E5E5E5""> whichever one you choose is</font>"|NA
00:11:20|00:11:24|"still a human<font color=""#E5E5E5""> life</font><font color=""#CCCCCC""> so clearly that isn't</font>"|NA
00:11:22|00:11:25|"true<font color=""#E5E5E5""> I want</font><font color=""#CCCCCC""> to give</font><font color=""#E5E5E5""> you the rest of the</font>"|A
00:11:24|00:11:27|"argument<font color=""#CCCCCC""> in just a second but first</font><font color=""#E5E5E5""> I</font>"|A
00:11:25|00:11:30|"want to<font color=""#E5E5E5""> say thank</font><font color=""#CCCCCC""> you</font><font color=""#E5E5E5""> to our friends</font>"|A
00:11:27|00:11:32|"<font color=""#CCCCCC"">over at frame bridge</font><font color=""#E5E5E5""> comm so if you need</font>"|A
00:11:30|00:11:34|"to<font color=""#CCCCCC""> frame your photos if you</font><font color=""#E5E5E5""> are on</font>"|A
00:11:32|00:11:36|"snapchat<font color=""#E5E5E5""> or</font><font color=""#CCCCCC""> Instagram if you have a</font>"|A
00:11:34|00:11:37|"bunch of photos<font color=""#E5E5E5""> on</font><font color=""#CCCCCC""> your phone</font><font color=""#E5E5E5""> you don't</font>"|A
00:11:36|00:11:38|"<font color=""#E5E5E5"">know what to do with them</font><font color=""#CCCCCC""> and they're</font>"|A
00:11:37|00:11:40|"<font color=""#E5E5E5"">just going to disappear</font><font color=""#CCCCCC""> into the</font><font color=""#E5E5E5""> ether</font>"|A
00:11:38|00:11:41|"but<font color=""#E5E5E5""> you know that</font><font color=""#CCCCCC""> they'll look great on</font>"|A
00:11:40|00:11:42|your wall the best thing to do is go|A
00:11:41|00:11:44|"over to<font color=""#E5E5E5""> frame bridge comm it's what I do</font>"|A
00:11:42|00:11:46|"we've used it for photos<font color=""#E5E5E5""> in front of my</font>"|A
00:11:44|00:11:48|"<font color=""#E5E5E5"">family we will do so again that's</font>"|A
00:11:46|00:11:49|"<font color=""#E5E5E5"">because they are awesome</font><font color=""#CCCCCC""> you upload your</font>"|A
00:11:48|00:11:51|"photo from your<font color=""#E5E5E5""> computer</font><font color=""#CCCCCC""> or directly</font>"|A
00:11:49|00:11:53|"<font color=""#CCCCCC"">from your</font><font color=""#E5E5E5""> Instagram feed or if you have</font>"|A
00:11:51|00:11:54|"a<font color=""#CCCCCC""> physical item they will</font><font color=""#E5E5E5""> provide secure</font>"|A
00:11:53|00:11:56|"prepaid packaging so you can ship it<font color=""#E5E5E5""> to</font>"|A
00:11:54|00:11:58|"them for free<font color=""#CCCCCC""> and</font><font color=""#E5E5E5""> then</font><font color=""#CCCCCC""> you can preview</font>"|A
00:11:56|00:11:59|"<font color=""#E5E5E5"">your</font><font color=""#CCCCCC""> photo online</font><font color=""#E5E5E5""> in any frame style</font>"|A
00:11:58|00:12:01|choose your favorite or get free help|A
00:11:59|00:12:02|from their talented designers instead of|A
00:12:01|00:12:04|"the hundreds you'd pay at a<font color=""#E5E5E5""> framing</font>"|A
00:12:02|00:12:06|"store for a custom frame<font color=""#E5E5E5""> their prices</font>"|A
00:12:04|00:12:08|"start at 39 bucks and all the<font color=""#E5E5E5""> shipping</font>"|A
00:12:06|00:12:10|"is free<font color=""#CCCCCC""> the expert team</font><font color=""#E5E5E5""> at frame bridge</font>"|A
00:12:08|00:12:13|"they got a custom<font color=""#E5E5E5""> frame it it is ready</font>"|A
00:12:10|00:12:15|"to<font color=""#CCCCCC""> hang at your</font><font color=""#E5E5E5""> door in days it is it is</font>"|A
00:12:13|00:12:17|"just<font color=""#E5E5E5""> a great service frame</font><font color=""#CCCCCC""> Bridge</font><font color=""#E5E5E5""> comm</font>"|A
00:12:15|00:12:19|"use the promo code<font color=""#E5E5E5""> Shapiro you get 15%</font>"|A
00:12:17|00:12:21|"<font color=""#CCCCCC"">off your first</font><font color=""#E5E5E5""> order again promo code</font>"|A
00:12:19|00:12:24|"Shapiro<font color=""#E5E5E5""> at frame bridge comm and you get</font>"|A
00:12:21|00:12:25|"<font color=""#CCCCCC"">15% off your first</font><font color=""#E5E5E5""> order by the way they</font>"|A
00:12:24|00:12:26|"give a happiness guarantee<font color=""#E5E5E5""> so if you</font>"|A
00:12:25|00:12:29|"<font color=""#E5E5E5"">don't like it then they will make it</font>"|A
00:12:26|00:12:31|"right<font color=""#E5E5E5""> again</font><font color=""#CCCCCC""> frame bridge comm use promo</font>"|A
00:12:29|00:12:33|"code Shapiro save an additional<font color=""#CCCCCC""> 15%</font><font color=""#E5E5E5""> off</font>"|A
00:12:31|00:12:34|"your<font color=""#E5E5E5""> first or it's already cheaper than</font>"|A
00:12:33|00:12:36|"you get it at one of<font color=""#CCCCCC""> these other frame</font>"|A
00:12:34|00:12:39|"retail<font color=""#E5E5E5""> frame stores</font><font color=""#CCCCCC""> go to frame bridge</font>"|A
00:12:36|00:12:41|"comm<font color=""#E5E5E5""> slash</font><font color=""#CCCCCC""> ship use that</font><font color=""#E5E5E5""> promo code</font>"|A
00:12:39|00:12:43|"Shapiro<font color=""#E5E5E5""> and that will allow you get</font><font color=""#CCCCCC""> 15%</font>"|A
00:12:41|00:12:46|"off<font color=""#CCCCCC""> their already</font><font color=""#E5E5E5""> inexpensive but</font>"|A
00:12:43|00:12:47|"<font color=""#E5E5E5"">quality</font><font color=""#CCCCCC""> we're</font><font color=""#E5E5E5""> ok frame bridge comm check</font>"|A
00:12:46|00:12:50|"<font color=""#E5E5E5"">that out promo code Shapiro so they know</font>"|NA
00:12:47|00:12:52|"we<font color=""#E5E5E5""> sent you okay so next point on this</font>"|NA
00:12:50|00:12:54|"on this idiotic argument<font color=""#CCCCCC""> that the left</font>"|NA
00:12:52|00:12:57|"thinks<font color=""#CCCCCC""> destroys all of the</font><font color=""#E5E5E5""> of the</font>"|NA
00:12:54|00:12:59|"various arguments in favor of<font color=""#CCCCCC""> the</font>"|NA
00:12:57|00:13:02|"<font color=""#E5E5E5"">pro-life</font><font color=""#CCCCCC""> movement okay most pro-lifers</font>"|NA
00:12:59|00:13:04|"already<font color=""#CCCCCC""> acknowledge that an already born</font>"|NA
00:13:02|00:13:06|"human<font color=""#E5E5E5""> life takes priority over a not yet</font>"|NA
00:13:04|00:13:08|"born human<font color=""#E5E5E5""> life how do we know this</font>"|NA
00:13:06|00:13:10|"because<font color=""#E5E5E5""> of</font><font color=""#CCCCCC""> the vast majority the vast</font>"|NA
00:13:08|00:13:12|"majority<font color=""#E5E5E5""> of religions in fact all that I</font>"|NA
00:13:10|00:13:13|"know of including<font color=""#E5E5E5""> Catholic doctrine say</font>"|NA
00:13:12|00:13:15|"that if you have to choose<font color=""#CCCCCC""> between the</font>"|NA
00:13:13|00:13:16|"life of the mother and<font color=""#E5E5E5""> the life of the</font>"|NA
00:13:15|00:13:19|"<font color=""#CCCCCC"">unborn</font><font color=""#E5E5E5""> child you choose the life of the</font>"|NA
00:13:16|00:13:20|"mother<font color=""#E5E5E5""> this is the</font><font color=""#CCCCCC""> in Catholic doctrine</font>"|NA
00:13:19|00:13:22|"to give a perfect<font color=""#CCCCCC""> example from Catholic</font>"|NA
00:13:20|00:13:24|"doctrine<font color=""#E5E5E5""> because Catholic Catholics are</font>"|NA
00:13:22|00:13:25|"the most strict<font color=""#E5E5E5""> on this the doctrine is</font>"|NA
00:13:24|00:13:28|"let's say<font color=""#E5E5E5""> that you're a woman and you</font>"|NA
00:13:25|00:13:29|"have uterine<font color=""#E5E5E5""> cancer</font><font color=""#CCCCCC""> and chemo and</font>"|NA
00:13:28|00:13:31|"surgery the only way to prevent<font color=""#E5E5E5""> you from</font>"|NA
00:13:29|00:13:32|"dying<font color=""#CCCCCC""> from the uterine cancer and</font><font color=""#E5E5E5""> the</font>"|NA
00:13:31|00:13:34|"side effect of the chemo<font color=""#E5E5E5""> is that</font><font color=""#CCCCCC""> it's</font>"|NA
00:13:32|00:13:35|"gonna kill<font color=""#E5E5E5""> the embryo</font><font color=""#CCCCCC""> are you allowed to</font>"|NA
00:13:34|00:13:36|"get the<font color=""#CCCCCC""> chemo</font><font color=""#E5E5E5""> Catholic doctrine says</font>"|NA
00:13:35|00:13:37|"absolutely<font color=""#E5E5E5""> and the doctor didn't do</font>"|NA
00:13:36|00:13:39|anything wrong|NA
00:13:37|00:13:41|"why<font color=""#E5E5E5""> because we value</font><font color=""#CCCCCC""> the</font><font color=""#E5E5E5""> life of the</font>"|NA
00:13:39|00:13:43|"<font color=""#CCCCCC"">mother</font><font color=""#E5E5E5""> and you</font><font color=""#CCCCCC""> are</font><font color=""#E5E5E5""> not actively killing</font>"|NA
00:13:41|00:13:46|"the child<font color=""#E5E5E5""> or passively killing the child</font>"|NA
00:13:43|00:13:47|"<font color=""#E5E5E5"">it's it's it's it's a secondary effect</font>"|NA
00:13:46|00:13:49|"of the chemo that<font color=""#CCCCCC""> you're trying</font><font color=""#E5E5E5""> to do to</font>"|NA
00:13:47|00:13:51|save a life the same exact premise|NA
00:13:49|00:13:53|applies in this particular hypothetical|NA
00:13:51|00:13:55|"<font color=""#E5E5E5"">the</font><font color=""#CCCCCC""> tomlinson puts for it and finally</font>"|NA
00:13:53|00:13:57|"<font color=""#E5E5E5"">the</font><font color=""#CCCCCC""> hypothetical isn't reality okay</font><font color=""#E5E5E5""> this</font>"|NA
00:13:55|00:13:58|"is the<font color=""#E5E5E5""> part that's the stupidest I'm not</font>"|NA
00:13:57|00:14:00|"even arguing<font color=""#E5E5E5""> with the hypothetical now</font>"|NA
00:13:58|00:14:04|"<font color=""#E5E5E5"">the hypothetical is saying</font><font color=""#CCCCCC""> five-year-old</font>"|NA
00:14:00|00:14:05|"<font color=""#E5E5E5"">child versus embryos choose</font><font color=""#CCCCCC""> when women</font>"|NA
00:14:04|00:14:06|"<font color=""#E5E5E5"">get abortions they don't have a choice</font>"|NA
00:14:05|00:14:08|"between<font color=""#E5E5E5""> five year old child in the</font>"|NA
00:14:06|00:14:10|"embryo they are just<font color=""#CCCCCC""> choosing to</font><font color=""#E5E5E5""> kill</font>"|NA
00:14:08|00:14:11|"the embryo<font color=""#E5E5E5""> an abortion doctor doesn't</font>"|NA
00:14:10|00:14:13|"<font color=""#E5E5E5"">have</font><font color=""#CCCCCC""> a</font><font color=""#E5E5E5""> five year</font><font color=""#CCCCCC""> old child</font><font color=""#E5E5E5""> with a gun to</font>"|NA
00:14:11|00:14:14|"<font color=""#E5E5E5"">their head in the next</font><font color=""#CCCCCC""> room and</font><font color=""#E5E5E5""> says ah</font>"|NA
00:14:13|00:14:16|"save that five year old I'm gonna<font color=""#E5E5E5""> kill</font>"|NA
00:14:14|00:14:18|"this<font color=""#E5E5E5""> baby now instead the doctor just</font>"|NA
00:14:16|00:14:21|"<font color=""#E5E5E5"">says would you like to kill the baby and</font>"|NA
00:14:18|00:14:23|the woman says yes and they're done so|NA
00:14:21|00:14:24|"<font color=""#E5E5E5"">these so it doesn't hold in any way but</font>"|NA
00:14:23|00:14:26|"this<font color=""#E5E5E5""> is</font><font color=""#CCCCCC""> what the</font><font color=""#E5E5E5""> left likes to do they</font>"|NA
00:14:24|00:14:27|"<font color=""#CCCCCC"">post false hypotheticals that</font><font color=""#E5E5E5""> don't</font>"|NA
00:14:26|00:14:29|"<font color=""#CCCCCC"">actually prove their</font><font color=""#E5E5E5""> point and then they</font>"|NA
00:14:27|00:14:29|say if you answer me you've proved my|NA
00:14:29|00:14:31|point|NA
00:14:29|00:14:33|"well<font color=""#E5E5E5""> I answered him I'd</font><font color=""#CCCCCC""> saved</font><font color=""#E5E5E5""> the</font>"|NA
00:14:31|00:14:34|"<font color=""#CCCCCC"">five-year-old it</font><font color=""#E5E5E5""> still didn't prove his</font>"|NA
00:14:33|00:14:38|"point<font color=""#CCCCCC""> for all</font><font color=""#E5E5E5""> the reasons that I</font><font color=""#CCCCCC""> just</font>"|NA
00:14:34|00:14:39|"said so I said<font color=""#CCCCCC""> all the time Twitter and</font>"|NA
00:14:38|00:14:41|"he basically accused me of being<font color=""#CCCCCC""> gay and</font>"|NA
00:14:39|00:14:44|"blocked me so well<font color=""#E5E5E5""> done</font><font color=""#CCCCCC""> Patrick</font>"|NA
00:14:41|00:14:46|"Tomlinson you've demonstrated<font color=""#E5E5E5""> fully how</font>"|NA
00:14:44|00:14:46|"<font color=""#E5E5E5"">genius you are no one could give you a</font>"|NA
00:14:46|00:14:50|straight answer|NA
00:14:46|00:14:52|"<font color=""#CCCCCC"">you are just an epic intellect I'm</font>"|NA
00:14:50|00:14:56|"stunned by<font color=""#CCCCCC""> the the fact that no one has</font>"|NA
00:14:52|00:14:59|"taken<font color=""#E5E5E5""> taking your</font><font color=""#CCCCCC""> genius at face value</font>"|NA
00:14:56|00:15:01|"<font color=""#CCCCCC"">okay so in</font><font color=""#E5E5E5""> other news there's this</font>"|NA
00:14:59|00:15:01|"<font color=""#CCCCCC"">hashtag that's going</font><font color=""#E5E5E5""> around on social</font>"|NA
00:15:01|00:15:03|media me too|NA
00:15:01|00:15:05|"and there are people<font color=""#E5E5E5""> that</font><font color=""#CCCCCC""> I</font><font color=""#E5E5E5""> know members</font>"|NA
00:15:03|00:15:07|"<font color=""#E5E5E5"">my family who posted on this</font><font color=""#CCCCCC""> hashtag me</font>"|NA
00:15:05|00:15:09|"too about<font color=""#E5E5E5""> being sexually harassed at</font>"|NA
00:15:07|00:15:11|"work<font color=""#E5E5E5""> sexual</font><font color=""#CCCCCC""> harassment is awful sexual</font>"|NA
00:15:09|00:15:14|harassment is evil it's why I am|NA
00:15:11|00:15:17|"supremely careful<font color=""#E5E5E5""> around women</font><font color=""#CCCCCC""> I do not</font>"|NA
00:15:14|00:15:20|"<font color=""#CCCCCC"">say</font><font color=""#E5E5E5""> I think that you know touching at</font>"|NA
00:15:17|00:15:21|"the office is inappropriate<font color=""#CCCCCC""> I think that</font>"|NA
00:15:20|00:15:23|"you know the<font color=""#E5E5E5""> the only person of the</font>"|NA
00:15:21|00:15:25|"opposite<font color=""#CCCCCC""> sex</font><font color=""#E5E5E5""> that you should be touching</font>"|NA
00:15:23|00:15:28|"other than a handshake<font color=""#CCCCCC""> is your spouse</font>"|NA
00:15:25|00:15:29|"this<font color=""#E5E5E5""> is my view of the matter as a</font>"|NA
00:15:28|00:15:30|general matter and it's funny because|NA
00:15:29|00:15:32|"<font color=""#E5E5E5"">the same people who will claim sexual</font>"|NA
00:15:30|00:15:32|"harassment<font color=""#E5E5E5""> and yell sexual harassment</font>"|NA
00:15:32|00:15:34|say that I'm|NA
00:15:32|00:15:35|"prude for saying stuff<font color=""#CCCCCC""> like this</font><font color=""#E5E5E5""> I'm a</font>"|NA
00:15:34|00:15:37|"prude for saying that<font color=""#E5E5E5""> you shouldn't</font>"|NA
00:15:35|00:15:38|"touch other people at the<font color=""#E5E5E5""> office</font><font color=""#CCCCCC""> ooh</font>"|NA
00:15:37|00:15:40|"<font color=""#E5E5E5"">prude but then if you touch somebody</font>"|NA
00:15:38|00:15:41|"else at the office<font color=""#CCCCCC""> then they say well</font>"|NA
00:15:40|00:15:43|"<font color=""#CCCCCC"">that could be</font><font color=""#E5E5E5""> sexual harassment okay you</font>"|NA
00:15:41|00:15:44|"can't have it both ways<font color=""#CCCCCC""> okay you can</font>"|NA
00:15:43|00:15:45|"trip<font color=""#E5E5E5""> on</font><font color=""#CCCCCC""> Mike Pence</font><font color=""#E5E5E5""> for being super</font>"|NA
00:15:44|00:15:48|"<font color=""#E5E5E5"">careful at the office and then suggest</font>"|NA
00:15:45|00:15:50|"<font color=""#E5E5E5"">that Mike Pence is sexually</font><font color=""#CCCCCC""> harassing a</font>"|NA
00:15:48|00:15:52|"woman<font color=""#CCCCCC""> if he if</font><font color=""#E5E5E5""> he touches her on the</font>"|NA
00:15:50|00:15:54|"shoulder<font color=""#CCCCCC""> you can't say the</font><font color=""#E5E5E5""> Joe Biden is</font>"|NA
00:15:52|00:15:56|"<font color=""#CCCCCC"">doing just fine every time</font><font color=""#E5E5E5""> he gives some</font>"|NA
00:15:54|00:15:58|"random<font color=""#E5E5E5""> lady a shoulder rub but Mike</font>"|NA
00:15:56|00:15:59|"Pence is totally wrong every time<font color=""#CCCCCC""> he</font>"|NA
