sub_begin_time|sub_end_time|text|class
00:25:49|00:25:54|set to zero so we need to change the|NA
00:25:52|00:25:57|opacity to 1 now I want to give it a|NA
00:25:54|00:26:01|fading effect and if I just set it to if|NA
00:25:57|00:26:04|I set opacity to 1 here actually I'll|NA
00:26:01|00:26:12|just show you so I'll say main dot style|NA
00:26:04|00:26:14|dot opacity equals 1 and we'll save and|NA
00:26:12|00:26:16|you can see it just pops in and that's|NA
00:26:14|00:26:19|fine if that's what you want that's|NA
00:26:16|00:26:20|that's absolutely fine I just want to|NA
00:26:19|00:26:24|give you the option of having it fade in|NA
00:26:20|00:26:29|so what I would do here is just do a set|NA
00:26:24|00:26:35|timeout and pass in an arrow function|NA
00:26:29|00:26:38|and let's move this about the semicolon|NA
00:26:35|00:26:41|but we'll just take that and put that|NA
00:26:38|00:26:45|right here and then let's put a time of|NA
00:26:41|00:26:46|50 milliseconds so very quickly so it|NA
00:26:45|00:26:50|gives us a little time before it brings|NA
00:26:46|00:26:53|it in and then it sets the opacity okay|NA
00:26:50|00:26:56|so we'll save that after 4 seconds it|NA
00:26:53|00:26:59|comes in okay it sets the block and then|NA
00:26:56|00:27:03|after 50 milliseconds it fades in and|NA
00:26:59|00:27:07|the reason it's fading in is because in|NA
00:27:03|00:27:10|our style CSS we have a transition right|NA
00:27:07|00:27:12|here and if you want it to fade in|NA
00:27:10|00:27:15|quicker you could change this to like 1|NA
00:27:12|00:27:18|second so if we reload it should fade in|NA
00:27:15|00:27:20|in one second rather than two like that|NA
00:27:18|00:27:22|okay and then you can mess around with|NA
00:27:20|00:27:25|it so that's pretty much it now if we|NA
00:27:22|00:27:28|want a different loader I can just go to|NA
00:27:25|00:27:34|my HTML let's comment out loader 1|NA
00:27:28|00:27:36|uncomment - same thing down here comment|NA
00:27:34|00:27:40|that let's save and there we go now we|NA
00:27:36|00:27:43|have that loader okay if we want to use|NA
00:27:40|00:27:43|3|NA
00:27:47|00:27:54|let's try that and now we have the three|NA
00:27:50|00:27:57|bouncing dots and it brings in our|NA
00:27:54|00:27:59|content alright guys so that's gonna be|NA
00:27:57|00:28:01|it hopefully you enjoyed this and|NA
00:27:59|00:28:02|hopefully it gives you some ideas I mean|NA
00:28:01|00:28:04|you don't have to use these exact|NA
00:28:02|00:28:07|loaders just you know create your own|NA
00:28:04|00:28:10|keyframes you can see how how simple it|NA
00:28:07|00:28:13|is this is not much code at all or much|NA
00:28:10|00:28:14|CSS so that's it thanks for watching if|NA
00:28:13|00:28:18|you like this please leave a like and|NA
00:28:14|00:28:18|I'll see you next time </st>|NA
